LED Status,Date,Time,Type,F1 (415nm),F2 (445nm),F3 (480nm),F4 (515nm),F5 (555nm),F6 (590nm),F7 (630nm),F8 (680nm),Clear (),NIR (),Type,F1 415nm,F2 445nm,F3 480nm,F4 515nm,F5 555nm,F6 590nm,F7 630nm,F8 680nm,Clear,NIR,
LED ON,2023/7/20 (Thursday) ,13:56:35,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29484,43554,60664,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:37,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29464,43528,60616,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:38,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29490,43580,60686,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:40,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29479,43548,60641,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:42,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29475,43549,60656,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:43,BASIC COUNTS,0.41,0.61,0.85,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29514,43597,60744,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:45,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29510,43604,60707,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:47,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29441,43484,60553,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:48,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29515,43603,60703,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:50,BASIC COUNTS,0.41,0.61,0.85,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29556,43649,60789,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:52,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29389,43404,60472,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:53,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29407,43427,60491,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:55,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29355,43362,60399,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:57,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29297,43288,60299,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:56:58,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29298,43302,60291,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:00,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29278,43234,60211,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:01,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29246,43180,60124,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:03,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29238,43183,60141,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:05,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29225,43170,60113,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:06,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29261,43239,60215,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:08,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29287,43227,60224,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:10,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29282,43247,60215,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:11,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29265,43194,60158,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:13,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29251,43236,60193,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:15,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29301,43245,60233,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:16,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29327,43316,60313,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:18,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29393,43399,60430,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,13:57:20,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29422,43453,60526,65535,65535,65535,65535,65535,65535,65535,LED OFF
