LED Status,Date,Time,Type,F1 (415nm),F2 (445nm),F3 (480nm),F4 (515nm),F5 (555nm),F6 (590nm),F7 (630nm),F8 (680nm),Clear (),NIR (),Type,F1 415nm,F2 445nm,F3 480nm,F4 515nm,F5 555nm,F6 590nm,F7 630nm,F8 680nm,Clear,NIR,
LED ON,2023/7/20 (Thursday) ,14:07:24,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29540,43461,60394,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:25,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29480,43379,60258,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:27,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29549,43489,60451,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:29,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29526,43449,60382,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:30,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29537,43464,60411,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:32,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29538,43457,60408,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:34,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29538,43455,60410,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:35,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29527,43473,60348,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:37,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29511,43417,60345,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:39,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29525,43432,60330,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:40,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29488,43394,60313,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:42,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29514,43441,60372,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:44,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29514,43415,60339,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:45,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29498,43406,60345,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:47,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29496,43394,60319,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:49,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29446,43342,60246,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:50,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29418,43302,60143,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:52,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29448,43326,60202,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:53,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29452,43320,60197,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:55,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29501,43383,60294,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:57,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29464,43317,60212,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:07:58,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29390,43222,60068,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:08:00,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29406,43244,60109,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:08:02,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29389,43225,60081,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:08:03,BASIC COUNTS,0.41,0.6,0.83,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29353,43174,60014,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:08:05,BASIC COUNTS,0.41,0.6,0.83,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29349,43167,60002,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:08:07,BASIC COUNTS,0.41,0.6,0.83,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29348,43164,59992,65535,65535,65535,65535,65535,65535,65535,LED OFF
