LED Status,Date,Time,Type,F1 (415nm),F2 (445nm),F3 (480nm),F4 (515nm),F5 (555nm),F6 (590nm),F7 (630nm),F8 (680nm),Clear (),NIR (),Type,F1 415nm,F2 445nm,F3 480nm,F4 515nm,F5 555nm,F6 590nm,F7 630nm,F8 680nm,Clear,NIR,
LED ON,2023/7/24 (Monday) ,9:25:46,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:47,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:48,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:50,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:51,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:52,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:53,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:55,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:56,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:57,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:59,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:26:00,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:26:01,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:26:02,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:26:04,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:26:05,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:26:06,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:26:08,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:26:09,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:26:10,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:26:11,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:26:13,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
